Sentence	TokenOrder	Token	NER_Tag	pos
3175	5	Davlatyor	B-PER	NER
3175	6	Mengliyev	I-PER	NER
3175	7	Shifo	O	NER
3175	8	markaziga	B-LOC	N
3175	9	tashrif	O	VB
3175	10	qildi	O	VB
3176	1	Transport	O	N
3176	2	vaziri	O	N
3176	3	Oybek	B-PER	NER
3176	4	Baxtiyarov	I-PER	NER
3176	5	Toshkent	B-LOC	NER
3176	6	axborot	I-LOC	NER
3176	7	texnologiyalari	I-LOC	NER
3176	8	universiteti	I-LOC	NER
3176	9	da	O	JJ
3176	10	yangi	O	JJ
3176	11	xizmatlarni	O	N
3176	12	tanishtirdi	O	VB
3177	1	Qoraqalpog‘iston	B-LOC	NER
3177	2	Jo‘qorg‘i	B-ORG	NER
3177	3	Kengesi	I-ORG	NER
3177	4	raisi	O	N
3177	5	Nodira	B-PER	NER
3177	6	Avazova	I-PER	NER
3177	7	Xorazm	B-LOC	NER
3177	8	viloyatidagi	I-LOC	N
3177	9	muzeyi	B-LOC	N
3177	10	ga	O	VB
3177	11	tashrif	O	VB
3177	12	buyurdi	O	VB
3177	13	va	O	C
3177	14	Xorazm	B-LOC	NER
3177	15	viloyati	O	N
3177	16	hokimi	O	N
3177	17	bilan	O	II
3177	18	tanishdi	O	VB
3178	1	Samarqand	B-LOC	NER
3178	2	viloyati	O	NER
3178	3	hokimi	O	N
3178	4	Zumrad	B-PER	NER
3178	5	Avazova	I-PER	NER
3178	6	Buxoro	B-LOC	NER
3178	7	shahridagi	I-LOC	N
3178	8	xalqaro	O	JJ
3178	9	forumi	O	N
3178	10	da	O	N
3178	11	so‘zladi	O	VB
3179	1	Tashqi	O	NER
3179	2	ishlar	O	NER
3179	3	vaziri	O	NER
3179	4	Oybek	B-PER	NER
3179	5	Baxtiyarov	I-PER	NER
3179	6	BMT	B-ORG	NER
3179	7	majlisida	O	N
3179	8	ishtirok	O	VB
3179	9	etdi	O	VB
3180	1	Davlat	O	N
3180	2	rahbari	O	N
3180	3	Shavkat	B-PER	NER
3180	4	Mirziyoyev	I-PER	NER
3180	5	tadbirkorlar	O	N
3180	6	bilan	O	II
3180	7	uchrashuv	O	N
3180	8	o‘tkazdi	O	VB
3181	1	Toshkent	B-LOC	NER
3181	2	viloyati	O	NER
3181	3	hokimi	O	N
3181	4	Bahodir	B-PER	NER
3181	5	Ibragimov	I-PER	NER
3181	6	Yangi	O	NER
3181	7	O‘zbekiston	B-LOC	NER
3181	8	bog‘i	O	NER
3181	9	da	O	NER
3181	10	tadbir	O	N
3181	11	o‘tkazdi	O	VB
3182	1	Adliya	O	N
3182	2	vaziri	O	N
3182	3	Vladimir	B-PER	NER
3182	4	Baraxnin	I-PER	NER
3182	5	yangi	O	JJ
3182	6	metro	B-LOC	N
3182	7	loyihasini	O	N
3182	8	taqdim	O	IB
3182	9	etdi	O	IB
3183	1	Qashqadaryo	B-LOC	NER
3183	2	viloyati	O	N
3183	3	prokurori	O	N
3183	4	Muxriddin	B-PER	NER
3183	5	Eshkulov	I-PER	NER
3183	6	jinoyatchilik	O	N
3183	7	holatlari	O	N
3183	8	bo‘yicha	O	II
3183	9	brifing	O	VB
3183	10	berdi	O	VB
3184	1	Bosh	O	JJ
3184	2	vazir	O	N
3184	3	o‘rinbosari	O	N
3184	4	Zumrad	B-PER	NER
3184	5	Avazova	I-PER	NER
3184	6	yangi	O	JJ
3184	7	iqtisodiy	O	JJ
3184	8	strategiyani	O	N
3184	9	muhokama	O	VB
3184	10	qildi	O	VB
3185	1	Samarqand	B-LOC	NER
3185	2	viloyati	O	NER
3185	3	hokimi	O	N
3185	4	Oybek	B-PER	NER
3185	5	Baxtiyarov	I-PER	NER
3185	6	Yoshlar	B-LOC	NER
3185	7	markazida	I-LOC	N
3185	8	so‘zga	O	IB
3185	9	chiqdi	O	IB
3186	1	Toshkent	B-LOC	NER
3186	2	shahar	O	N
3186	3	prokurori	O	N
3186	4	Bahodir	B-PER	NER
3186	5	Ibragimov	I-PER	NER
3186	6	jamoatchilik	O	N
3186	7	bilan	O	II
3186	8	uchrashuv	O	N
3186	9	o‘tkazdi	O	VB
3187	1	Xorazm	B-LOC	NER
3187	2	viloyati	O	N
3187	3	hokimi	O	N
3187	4	Izzatbek	B-PER	NER
3187	5	Azadov	I-PER	NER
3187	6	Urganch	B-LOC	NER
3187	7	shahrini	B-LOC	N
3187	8	ko‘zdan	O	IB
3187	9	kechirdi	O	IB
3188	1	Transport	O	N
3188	2	vaziri	O	N
3188	3	Muxriddin	B-PER	NER
3188	4	Eshkulov	I-PER	NER
3188	5	O‘zbekiston	B-LOC	NER
3188	6	san’ati	O	N
3188	7	festivali	O	N
3188	8	ochilishida	O	VB
3188	9	qatnashdi	O	VB
3189	1	Namangan	B-LOC	NER
3189	2	viloyati	O	NER
3189	3	hokimi	O	N
3189	4	Vladimir	B-PER	NER
3189	5	Baraxnin	I-PER	NER
3189	6	Ipak	O	NER
3189	7	Yuli	O	NER
3189	8	xalqaro	O	JJ
3189	9	Yoshlar	B-LOC	N
3189	10	markazini	I-LOC	N
3189	11	ziyorat	O	VB
3189	12	qildi	O	VB
3190	1	Buxoro	B-LOC	NER
3190	2	viloyati	O	N
3190	3	prokurori	O	N
3190	4	Izzatbek	B-PER	NER
3190	5	Azadov	I-PER	NER
3190	6	yangi	O	JJ
3190	7	loyihalarni	O	N
3190	8	tanishtirdi	O	VB
3191	1	Toshkent	B-LOC	NER
3191	2	shahridagi	I-LOC	N
3191	3	madaniyat	B-LOC	N
3191	4	markazini	I-LOC	N
3191	5	direktori	O	N
3191	6	Shohrux	B-PER	NER
3191	7	Madirimov	I-PER	NER
3191	8	yangi	O	JJ
3191	9	darsliklar	O	N
3191	10	taqdimotini	O	N
3191	11	o‘tkazdi	O	VB
3192	1	Sog‘liqni	O	NER
3192	2	saqlash	O	NER
3192	3	vaziri	O	NER
3192	4	Bahodir	B-PER	NER
3192	5	Ibragimov	I-PER	NER
3192	6	yangi	O	JJ
3192	7	ta’lim	O	N
3192	8	dasturlarini	O	N
3192	9	muhokama	O	VB
3192	10	qildi	O	VB
3192	11	va	O	C
3192	12	ushbu	O	P
3192	13	jarayon	O	N
3192	14	bo‘yicha	O	N
3192	15	quyidagilarga	O	JJ
3192	16	hisobot	O	N
3192	17	berdi	O	VB
3192	18	jumladan	O	MD
3192	19	Azadovga	B-PER	NER
3192	20	Davlatyorga	B-PER	NER
3192	21	Izzatbekga	B-PER	NER
3192	22	Vladimirga	B-PER	NER
3192	23	Baraxninga	B-PER	NER
3192	24	Madirimovga	B-PER	NER
3192	25	Shohruxga	B-PER	NER
3192	26	Baxtiyarovga	B-PER	NER
3192	27	Oybekga	B-PER	NER
3192	28	Nodiraga	B-PER	NER
3192	29	Zumradga	B-PER	NER
3192	30	Anvarga	B-PER	NER
3192	31	Madatovga	B-PER	NER
3192	32	Bahodirga	B-PER	NER
3192	33	Ibragimovga	B-PER	NER
3193	1	Andijonda	B-LOC	NER
3193	2	viloyat	O	N
3193	3	hokimi	O	N
3193	4	Shohrux	B-PER	NER
3193	5	Madirimov	I-PER	NER
3193	6	Ahmad	O	NER
3193	7	al	O	NER
3193	8	Farg‘oniy	O	NER
3193	9	muzeyiga	B-LOC	N
3193	10	tashrif	O	VB
3193	11	buyurdi	O	VB
3194	1	Toshkent	B-LOC	NER
3194	2	shahar	O	N
3194	3	hokimi	O	N
3194	4	Oybek	B-PER	NER
3194	5	Baxtiyarov	I-PER	NER
3194	6	Yangi	O	NER
3194	7	Toshkent	B-LOC	NER
3194	8	loyihasini	O	N
3194	9	ko‘zdan	O	IB
3194	10	kechirdi	O	IB
3195	1	Andijon	B-LOC	NER
3195	2	shahar	O	N
3195	3	prokurori	O	N
3195	4	Vladimir	B-PER	NER
3195	5	Baraxnin	I-PER	NER
3195	6	fuqarolar	O	N
3195	7	bilan	O	II
3195	8	ochiq	O	JJ
3195	9	muloqot	O	N
3195	10	o‘tkazdi	O	VB
3196	1	Qoraqalpog‘iston	B-LOC	NER
3196	2	prokurori	O	NER
3196	3	Shohrux	B-PER	NER
3196	4	Madirimov	I-PER	NER
3196	5	jinoyatchilikni	O	N
3196	6	kamaytirish	O	VB
3196	7	bo‘yicha	O	II
3196	8	yangi	O	JJ
3196	9	loyihani	O	N
3196	10	taqdim	O	VB
3196	11	etdi	O	VB
3197	1	Namangan	B-LOC	NER
3197	2	shahar	O	N
3197	3	hokimi	O	N
3197	4	Zumrad	B-PER	NER
3197	5	Avazova	I-PER	NER
3197	6	Ipak	O	NER
3197	7	Yo‘li	O	N
3197	8	Yoshlar	B-LOC	N
3197	9	markaziga	I-LOC	N
3197	10	tashrif	O	VB
3197	11	buyurdi	O	VB
3197	12	va	O	C
3197	13	nodavlat	B-ORG	JJ
3197	14	tashkilotlari	I-ORG	N
3197	15	rahbari	O	N
3197	16	bilan	O	II
3197	17	uchrashdi	O	VB
3198	1	Transport	O	N
3198	2	vaziri	O	N
3198	3	Davlatyor	B-PER	NER
3198	4	va	O	C
3198	5	viloyat	O	N
3198	6	hokimi	O	N
3198	7	Izzatbek	B-PER	NER
3198	8	yangi	O	JJ
3198	9	texnologik	O	JJ
3198	10	dasturlarni	O	N
3198	11	tanishtirdi	O	VB
3198	12	ammo	O	C
3198	13	Mengliyev	B-PER	NER
3198	14	darrou	O	NER
3198	15	ketdi	O	VB
3198	16	lekin	O	C
3198	17	Azadov	B-PER	NER
3198	18	qoldi	O	VB
3199	1	Qashqadaryo	B-LOC	NER
3199	2	viloyati	O	N
3199	3	hokimi	O	N
3199	4	Izzatbek	B-PER	NER
3199	5	Azadov	I-PER	NER
3199	6	Yangi	O	NER
3199	7	Urganch	B-LOC	NER
3199	8	loyihasini	O	N
3199	9	taqdim	O	IB
3199	10	qildi	O	IB
3200	1	Adliya	O	N
3200	2	vaziri	O	N
3200	3	Ibragimov	B-PER	NER
3200	4	Xavfsiz	O	JJ
3200	5	shahar	B-LOC	N
3200	6	loyihasini	O	N
3200	7	muhokama	O	VB
3200	8	qildi	O	VB
3201	1	Xorazm	B-LOC	NER
3201	2	viloyati	O	N
3201	3	hokimi	O	N
3201	4	Shohrux	B-PER	NER
3201	5	Madirimov	I-PER	NER
3201	6	Urganch	B-LOC	NER
3201	7	sayyohlik	O	NER
3201	8	markazi	B-LOC	NER
3201	9	ga	O	NER
3201	10	tashrif	O	VB
3201	11	buyurdi	O	VB
3201	12	va	O	C
3201	13	u	O	RR
3201	14	yerda	O	RR
3201	15	talabalar	O	N
3201	16	jumladan	O	MD
3201	17	Azadov	B-PER	NER
3201	18	Davlatyor	B-PER	NER
3201	19	Izzatbek	B-PER	NER
3201	20	Vladimir	B-PER	NER
3201	21	Baraxnin	B-PER	NER
3201	22	Madirimov	B-PER	NER
3201	23	Shohrux	B-PER	NER
3201	24	Baxtiyarov	B-PER	NER
3201	25	Oybek	B-PER	NER
3201	26	Nodira	B-PER	NER
3201	27	Zumrad	B-PER	NER
3201	28	Mengliyev	B-PER	NER
3201	29	lar	O	NER
3201	30	bilan	O	II
3201	31	ko‘rishdi	O	VB
3202	1	Toshkent	B-LOC	NER
3202	2	shahar	O	N
3202	3	prokurori	O	N
3202	4	Samarqand	B-LOC	NER
3202	5	viloyatidagi	I-LOC	NER
3202	6	Bahodir	B-PER	NER
3202	7	Ibragimov	I-PER	NER
3202	8	viloyatdagi	B-LOC	N
3202	9	barcha	O	P
3202	10	universitetlarga	B-LOC	N
3202	11	tashrif	O	VB
3202	12	buyurdi	O	VB
3202	13	va	O	C
3202	14	talabalarga	O	N
3202	15	ma’ruza	O	N
3202	16	o‘qidi	O	VB
3203	1	Buxoro	B-LOC	NER
3203	2	shahar	O	N
3203	3	hokimi	O	N
3203	4	Izzatbek	B-PER	NER
3203	5	Azadov	I-PER	NER
3203	6	yangi	O	JJ
3203	7	sanoat	O	N
3203	8	korxonalarini	B-ORG	N
3203	9	ko‘zdan	O	VB
3203	10	kechirdi	O	VB
3203	11	va	O	C
3203	12	ularni	O	P
3203	13	rahbarlari	O	N
3203	14	bilan	O	II
3203	15	shahar	O	N
3203	16	prokurori	O	N
3203	17	Shohrux	B-PER	NER
3203	18	Madirimov	I-PER	NER
3203	19	tomon	O	II
3203	20	yol	O	N
3203	21	olishdi	O	VB
3204	1	Andijon	B-LOC	NER
3204	2	viloyati	O	N
3204	3	prokurori	O	N
3204	4	Nodira	B-PER	NER
3204	5	Avazova	I-PER	NER
3204	6	Adolat	O	NER
3204	7	yo‘lida	O	N
3204	8	forumida	O	N
3204	9	qatnashdi	O	VB
3204	10	ammo	O	C
3204	11	Nodira	B-PER	NER
3204	12	ko‘p	O	N
3204	13	vaqt	O	N
3204	14	ishtirok	O	VB
3204	15	etmadi	O	VB
3204	16	sababi	O	N
3204	17	Nodirani	B-PER	NER
3204	18	boshqa	O	JJ
3204	19	ishlari	O	N
3204	20	bor	O	MD
3204	21	edi	O	VB
3205	1	Samarqand	B-LOC	NER
3205	2	viloyati	O	N
3205	3	prokurori	O	N
3205	4	Madirimov	B-PER	NER
3205	5	va	O	C
3205	6	shahar	O	N
3205	7	prokurori	O	N
3205	8	Avazova	B-PER	NER
3205	9	Xorazm	B-LOC	NER
3205	10	viloyatiga	I-LOC	N
3205	11	tashrif	O	VB
3205	12	qilib	O	VB
3205	13	viloyat	O	N
3205	14	hokimi	O	N
3205	15	Baraxnin	B-PER	NER
3205	16	va	O	C
3205	17	shahar	O	N
3205	18	hokimi	O	N
3205	19	Madirimov	B-PER	NER
3205	20	bilan	O	II
3205	21	yangi	O	JJ
3205	22	loyihani	O	N
3205	23	muhokama	O	VB
3205	24	qilishdi	O	VB
3206	1	Qoraqalpog‘iston	B-LOC	NER
3206	2	hokimi	B-LOC	N
3206	3	Davlatyor	B-PER	NER
3206	4	va	O	C
3206	5	shahar	O	N
3206	6	hokimi	O	N
3206	7	Azadov	B-PER	NER
3206	8	Urganch	B-LOC	NER
3206	9	dengizini	O	N
3206	10	muhofaza	O	VB
3206	11	qilish	O	VB
3206	12	masalasini	O	N
3206	13	ko‘tardi	O	VB
3207	1	Oliy	B-ORG	NER
3207	2	ta’lim	I-ORG	NER
3207	3	fan	I-ORG	N
3207	4	va	I-ORG	C
3207	5	innovatsiyalar	I-ORG	N
3207	6	vazirligi	I-ORG	N
3207	7	vaziri	O	N
3207	8	Baxtiyarov	B-PER	NER
3207	9	va	O	C
3207	10	Adliya	O	N
3207	11	vaziri	O	N
3207	12	Oybek	B-PER	NER
3207	13	ta’lim	O	N
3207	14	sohasidagi	O	N
3207	15	yangi	O	JJ
3207	16	islohotlarni	O	N
3207	17	muhokama	O	VB
3207	18	qilishdi	O	VB
3207	19	va	O	C
3207	20	ushbu	O	P
3207	21	tadbirga	O	N
3207	22	barcha	O	P
3207	23	talabalarni	O	N
3207	24	taklif	O	VB
3207	25	qilishdi	O	VB
3208	1	Andijon	B-LOC	NER
3208	2	shahar	O	N
3208	3	prokurori	O	N
3208	4	Zumrad	B-PER	NER
3208	5	va	O	C
3208	6	Andijon	B-LOC	NER
3208	7	viloyat	O	N
3208	8	hokimi	O	N
3208	9	Azadov	B-PER	NER
3208	10	bilan	O	II
3208	11	viloyat	B-LOC	N
3208	12	Yoshlar	B-LOC	N
3208	13	markazini	I-LOC	N
3208	14	tadbirida	O	N
3208	15	qatnashdi	O	VB
3208	16	va	O	C
3208	17	nodavlat	B-ORG	JJ
3208	18	tashkilotlari	I-ORG	N
3208	19	ga	O	N
3208	20	tashrif	O	VB
3208	21	buyurdi	O	VB
3209	1	Namangan	B-LOC	NER
3209	2	viloyati	O	NER
3209	3	hokimi	O	N
3209	4	Izzatbek	O	NER
3209	5	va	O	C
3209	6	Transport	O	NER
3209	7	vaziri	O	NER
3209	8	Azadov	B-PER	NER
3209	9	yangi	O	JJ
3209	10	issiqxona	O	N
3209	11	tashkilotlari	B-ORG	N
3209	12	ni	O	N
3209	13	ko‘zdan	O	VB
3209	14	kechirdi	O	VB
3209	15	va	O	C
3209	16	o‘z	O	N
3209	17	tavsiyalarini	O	N
3209	18	Oliy	O	NER
3209	19	ta’lim	O	NER
3209	20	fan	O	N
3209	21	va	O	C
3209	22	innovatsiyalar	O	N
3209	23	vaziriga	O	N
3209	24	taqdim	O	VB
3209	25	etishdi	O	VB
3210	1	Toshkent	B-LOC	NER
3210	2	viloyati	O	N
3210	3	prokurori	O	N
3210	4	Nodira	B-PER	NER
3210	5	va	O	C
3210	6	Adliya	O	N
3210	7	vaziri	O	N
3210	8	Eshkulov	B-PER	NER
3210	9	yangi	O	JJ
3210	10	qonun	O	N
3210	11	loyihalarini	O	N
3210	12	Oliy	O	NER
3210	13	ta’lim	O	NER
3210	14	fan	O	N
3210	15	va	O	C
3210	16	innovatsiyalar	O	N
3210	17	vaziriga	O	N
3210	18	taqdim	O	VB
3210	19	etdilar	O	VB
3210	20	Transport	O	NER
3210	21	vaziri	O	NER
3210	22	Madirimov	B-PER	NER
3210	23	tomon	O	II
3210	24	yo‘l	O	VB
3210	25	olishdi	O	VB
3211	1	Jizzax	B-LOC	NER
3211	2	viloyati	O	NER
3211	3	hokimi	O	N
3211	4	Shohrux	B-PER	NER
3211	5	Madirimov	I-PER	NER
3211	6	Transport	O	NER
3211	7	vaziri	O	NER
3211	8	Mengliyev	B-PER	NER
3211	9	bilan	O	II
3211	10	Zomin	O	NER
3211	11	bog‘i	O	NER
3211	12	da	O	NER
3211	13	ekologik	O	JJ
3211	14	tadbir	O	N
3211	15	o‘tkazdi	O	VB
3211	16	va	O	C
3211	17	kelakjada	O	N
3211	18	ushbu	O	P
3211	19	anjumanni	O	N
3211	20	Adliya	O	N
3211	21	vaziri	O	N
3211	22	Baraxnin	B-PER	NER
3211	23	va	O	C
3211	24	viloyat	O	N
3211	25	hokimi	O	N
3211	26	Baxtiyarov	B-PER	NER
3211	27	bilan	O	II
3211	28	o‘tkazishlarini	O	N
3211	29	reja	O	VB
3211	30	qilishdi	O	VB
3212	1	Sog‘liqni	O	NER
3212	2	saqlash	O	NER
3212	3	vaziri	O	NER
3212	4	Oybek	B-PER	NER
3212	5	va	O	C
3212	6	Prezident	O	NER
3212	7	Mirziyoyev	B-PER	NER
3212	8	kecha	O	RR
3212	9	Urganch	B-LOC	NER
3212	10	shahriga	I-LOC	N
3212	11	tashrif	O	VB
3212	12	buyurib	O	VB
3212	13	shahar	O	N
3212	14	hokimi	O	N
3212	15	Shohrux	B-PER	NER
3212	16	bilan	O	II
3212	17	COVID	O	N
3212	18	tashkilotlari	B-ORG	N
3212	19	ga	O	P
3212	20	qarshi	O	II
3212	21	yangi	O	JJ
3212	22	tadbirlarni	O	N
3212	23	e’lon	O	VB
3212	24	qildi	O	VB
3213	1	Toshkent	B-LOC	NER
3213	2	shahar	O	N
3213	3	prokurori	O	N
3213	4	Azadov	B-PER	NER
3213	5	va	O	C
3213	6	shahar	O	N
3213	7	hokimi	O	N
3213	8	Izzatbek	B-PER	NER
3213	9	viloyat	B-LOC	N
3213	10	Yoshlar	B-LOC	N
3213	11	markaziga	I-LOC	N
3213	12	tashrif	O	VB
3213	13	buyurdilar	O	VB
3214	1	Jizzax	B-LOC	NER
3214	2	shahar	O	N
3214	3	hokimi	O	N
3214	4	Baraxnin	B-PER	NER
3214	5	va	O	C
3214	6	viloyat	O	N
3214	7	hokimi	O	N
3214	8	Vladimir	B-PER	NER
3214	9	viloyat	B-LOC	N
3214	10	metrosining	O	N
3214	11	yangi	O	JJ
3214	12	bekatini	O	N
3214	13	ochdilar	O	VB
3215	1	Qashqadaryo	B-LOC	NER
3215	2	viloyati	O	N
3215	3	hokimi	O	N
3215	4	Zumrad	B-PER	NER
3215	5	bugungi	O	JJ
3215	6	selektorda	O	N
3215	7	quyidagi	O	JJ
3215	8	shahar	B-LOC	N
3215	9	prokurorlarini	O	N
3215	10	tabrikladi	O	VB
3215	11	jumladan	O	MD
3215	12	Mengliyev	B-PER	NER
3215	13	Avazova	B-PER	NER
3215	14	Azadov	B-PER	NER
3215	15	Davlatyor	B-PER	NER
3215	16	Izzatbek	B-PER	NER
3215	17	Nodira	B-PER	NER
3215	18	Baraxnin	B-PER	NER
3215	19	Vladimir	B-PER	NER
3215	20	Baxtiyarov	B-PER	NER
3215	21	Oybek	B-PER	NER
3215	22	Madirimov	B-PER	NER
3215	23	Shohrux	B-PER	NER
3215	24	lar	O	NER
3215	25	tabriklandi	O	VB
3215	26	va	O	C
3215	27	qishloq	O	N
3215	28	xo‘jaligi	O	N
3215	29	yarmarkasida	O	N
3215	30	so‘zga	O	N
3215	31	chiqishdi	O	VB
3216	1	Prezident	O	NER
3216	2	Shavkat	B-PER	NER
3216	3	Mirziyoyev	I-PER	NER
3216	4	Yangi	O	NER
3216	5	O‘zbekiston	B-LOC	NER
3216	6	loyihasi	O	N
3216	7	haqida	O	II
3216	8	Mengliyevga	B-PER	NER
3216	9	Azadovga	B-PER	NER
3216	10	Davlatyorga	B-PER	NER
3216	11	Izzatbekga	B-PER	NER
3216	12	Vladimirga	B-PER	NER
3216	13	Baraxninga	B-PER	NER
3216	14	Madirimovga	B-PER	NER
3216	15	Shohruxga	B-PER	NER
3216	16	Baxtiyarovga	B-PER	NER
3216	17	Oybekga	B-PER	NER
3216	18	Nodiraga	B-PER	NER
3216	19	Zumradga	B-PER	NER
3216	20	Anvarga	B-PER	NER
3216	21	Madatovga	B-PER	NER
3216	22	Bahodirga	B-PER	NER
3216	23	Ibragimovga	B-PER	NER
3216	24	ma’ruza	O	VB
3216	25	qildi	O	VB
3217	1	Xorazm	B-LOC	NER
3217	2	viloyati	O	N
3217	3	hokimi	O	N
3217	4	Mengliyev	B-PER	NER
3217	5	Urganch	B-LOC	NER
3217	6	shahar	B-LOC	N
3217	7	prokurorlari	O	N
3217	8	Mengliyev	B-PER	NER
3217	9	Avazova	B-PER	NER
3217	10	Azadov	B-PER	NER
3217	11	Davlatyor	B-PER	NER
3217	12	Izzatbek	B-PER	NER
3217	13	Nodira	B-PER	NER
3217	14	Baraxnin	B-PER	NER
3217	15	Vladimir	B-PER	NER
3217	16	Baxtiyarov	B-PER	NER
3217	17	Oybek	B-PER	NER
3217	18	Madirimov	B-PER	NER
3217	19	Shohrux	B-PER	NER
3217	20	lar	O	NER
3217	21	bilan	O	II
3217	22	uchrashdi	O	VB
3218	1	Oliy	O	NER
3218	2	ta’lim	O	NER
3218	3	fan	O	N
3218	4	va	O	C
3218	5	innovatsiyalar	O	N
3218	6	vaziri	O	N
3218	7	Mengliyev	B-PER	NER
3218	8	maktablarda	B-LOC	N
3218	9	dasturini	O	N
3218	10	Mengliyevga	B-PER	NER
3218	11	Azadovga	B-PER	NER
3218	12	Davlatyorga	B-PER	NER
3218	13	Izzatbekga	B-PER	NER
3218	14	Vladimirga	B-PER	NER
3218	15	Baraxninga	B-PER	NER
3218	16	Madirimovga	B-PER	NER
3218	17	Shohruxga	B-PER	NER
3218	18	Baxtiyarovga	B-PER	NER
3218	19	Oybekga	B-PER	NER
3218	20	Nodiraga	B-PER	NER
3218	21	Zumradga	B-PER	NER
3218	22	Anvarga	B-PER	NER
3218	23	Madatovga	B-PER	NER
3218	24	Bahodirga	B-PER	NER
3218	25	Ibragimovga	B-PER	NER
3218	26	taqdim	O	IB
3218	27	etdi	O	IB
3219	1	Andijon	B-LOC	NER
3219	2	viloyati	O	NER
3219	3	hokimi	O	N
3219	4	Vladimir	B-PER	NER
3219	5	Baraxnin	I-PER	NER
3219	6	Yangi	O	NER
3219	7	Andijon	B-LOC	NER
3219	8	loyihasini	O	N
3219	9	boshladi	O	VB
3220	1	Bosh	O	JJ
3220	2	vazir	O	N
3220	3	o‘rinbosari	O	N
3220	4	Izzatbek	B-PER	NER
3220	5	Azadov	I-PER	NER
3220	6	iqtisodiy	O	JJ
3220	7	o‘sishning	O	N
3220	8	yangi	O	JJ
3220	9	yo‘llarini	O	N
3220	10	quyidagilar	O	JJ
3220	11	bilan	O	II
3220	12	muhokama	O	VB
3220	13	qildi	O	VB
3220	14	Transport	O	N
3220	15	vaziri	O	N
3220	16	Adliya	O	N
3220	17	vaziri	O	N
3220	18	Oliy	O	NER
3220	19	ta’lim	O	NER
3220	20	fan	O	N
3220	21	va	O	C
3220	22	innovatsiyalar	O	N
3220	23	vaziri	O	N
3220	24	viloyat	O	N
3220	25	hokimi	O	N
3220	26	shahar	O	N
3220	27	hokimi	O	N
3220	28	viloyat	O	N
3220	29	prokurori	O	N
3220	30	shahar	O	N
3220	31	prokurori	O	N
3220	32	va	O	C
3220	33	umuman	O	RR
3220	34	barcha	O	P
3220	35	hokimlar	O	N
3220	36	va	O	C
3220	37	prokurorlar	O	N
3220	38	bugungi	O	JJ
3220	39	viloyat	B-LOC	N
3220	40	selektorda	O	N
3220	41	ishtirok	O	VB
3220	42	qilishdi	O	VB
3221	1	Adliya	O	N
3221	2	vaziri	O	N
3221	3	Eshkulov	B-PER	NER
3221	4	Adliya	B-ORG	NER
3221	5	vazirligi	I-ORG	NER
3221	6	rahbari	O	N
3221	7	hisoblanadi	O	VB
3221	8	va	O	C
3221	9	Transport	O	NER
3221	10	vaziri	O	NER
3221	11	Muxriddin	B-PER	NER
3221	12	esa	O	C
3221	13	Transport	B-ORG	NER
3221	14	vazirligi	I-ORG	NER
3221	15	rahbari	O	N
3221	16	hisoblanadi	O	VB
3222	1	Jizzax	B-LOC	NER
3222	2	viloyati	O	N
3222	3	prokurori	O	N
3222	4	Muxriddin	B-PER	NER
3222	5	Eshkulov	I-PER	NER
3222	6	jinoyatchilik	O	N
3222	7	holatini	O	N
3222	8	muhokama	O	VB
3222	9	qildi	O	VB
3222	10	va	O	C
3222	11	ushbu	O	P
3222	12	ma’ruzaga	O	N
3222	13	quyidagi	O	JJ
3222	14	tashkilotlarni	B-ORG	N
3222	15	taklif	O	VB
3222	16	qildi	O	VB
3222	17	hokimiyat	B-ORG	N
3222	18	organlari	I-ORG	N
3222	19	oliy	B-ORG	JJ
3222	20	ta’lim	I-ORG	N
3222	21	muassasalari	I-ORG	N
3222	22	va	O	C
3222	23	viloyatdagi	B-LOC	N
3222	24	barcha	O	P
3222	25	ta’lim	B-ORG	N
3222	26	tashkilotlarini	I-ORG	N
3223	1	Samarqand	B-LOC	NER
3223	2	shahar	O	N
3223	3	hokimi	O	N
3223	4	Bahodir	B-PER	NER
3223	5	Yoshlar	B-LOC	NER
3223	6	markazi	I-LOC	NER
3223	7	ni	O	NER
3223	8	ziyorat	O	VB
3223	9	qildi	O	VB
3224	1	Qoraqalpog‘iston	B-LOC	NER
3224	2	Jo‘qorg‘i	B-ORG	NER
3224	3	Kengesi	I-ORG	NER
3224	4	raisi	O	N
3224	5	Davlatyor	B-PER	NER
3224	6	Mengliyev	I-PER	NER
3224	7	Urganch	B-LOC	NER
3224	8	shaharning	I-LOC	N
3224	9	saqlash	O	VB
3224	10	loyihasiga	O	N
3224	11	rahbarlik	O	N
3224	12	qildi	O	VB
3224	13	va	O	C
3224	14	shahar	O	N
3224	15	hokimi	O	N
3224	16	Ibragimovga	B-PER	NER
3224	17	taqdim	O	IB
3224	18	qildi	O	IB
3225	1	Toshkent	B-LOC	NER
3225	2	hokimiyat	B-ORG	N
3225	3	organlari	I-ORG	N
3225	4	rahbarlari	O	N
3225	5	va	O	C
3225	6	prokuror	O	N
3225	7	Mengliyev	B-PER	NER
3225	8	yangi	O	JJ
3225	9	o‘quv	O	N
3225	10	dasturlarini	O	N
3225	11	viloyat	B-LOC	N
3225	12	talaba	O	N
3225	13	bolish	O	N
3225	14	istagidagi	O	N
3225	15	fuqarolar	O	N
3225	16	va	O	C
3225	17	odamlarga	O	N
3225	18	e’lon	O	VB
3225	19	qildi	O	VB
3226	1	Bosh	O	JJ
3226	2	prokuror	O	N
