Sentence	Word	BIOES-Tag	English-version (translation)	
Sentence 1874	ta'lim	I-ORG	education	
Sentence 1874	vazirligi	E-ORG	ministry	
Sentence 1874	yangi	O	new	
Sentence 1874	texnologiyalarni	O	technologies	
Sentence 1874	joriy	O	current	
Sentence 1874	qildi	O	did	
Sentence 1875	Xorazm	B-LOC	Khorezm	
Sentence 1875	viloyatida	E-LOC	in the region	
Sentence 1875	joylashgan	O	is located	
Sentence 1875	Urganch	B-LOC	Urganch	
Sentence 1875	shahridagi	E-LOC	in the city	
Sentence 1875	Urganch	B-ORG	Urganch	
Sentence 1875	davlat	I-ORG	state	
Sentence 1875	universiteti	E-ORG	university	
Sentence 1875	xalqaro	O	international	
Sentence 1875	hamkorlik	O	cooperation	
Sentence 1875	bitimini	O	deal	
Sentence 1875	imzoladi	O	signed	
Sentence 1876	Xorazm	B-LOC	Khorezm	
Sentence 1876	viloyatida	E-LOC	in the region	
Sentence 1876	joylashgan	O	is located	
Sentence 1876	Urganch	B-LOC	Urganch	
Sentence 1876	shahridagi	E-LOC	in the city	
Sentence 1876	Urganch	B-ORG	Urganch	
Sentence 1876	davlat	I-ORG	state	
Sentence 1876	universiteti	E-ORG	university	
Sentence 1876	va	O	and	
Sentence 1876	Transport	B-ORG	Transportation	
Sentence 1876	vazirligi	E-ORG	ministry	
Sentence 1876	rahbari	S-PER	leader	
Sentence 1876	ilmiy	O	scientific	
Sentence 1876	yutuqlarini	O	achievements	
Sentence 1876	namoyish	O	demonstration	
Sentence 1876	qildi	O	did	
Sentence 1877	Jizzax	B-LOC	Jizzakh	
Sentence 1877	viloyatida	E-LOC	in the region	
Sentence 1877	joylashgan	O	is located	
Sentence 1877	Jizzax	B-LOC	Jizzakh	
Sentence 1877	shahridagi	E-LOC	in the city	
Sentence 1877	Jizzax	B-ORG	Jizzakh	
Sentence 1877	davlat	I-ORG	state	
Sentence 1877	universiteti	E-ORG	university	
Sentence 1877	texnologik	O	technological	
Sentence 1877	ko'rgazma	O	exhibition	
Sentence 1877	o'tkazdi	O	spent	
Sentence 1878	Qoraqalpog'iston	B-LOC	Karakalpakstan	
Sentence 1878	Respublikasi	E-LOC	Republic	
Sentence 1878	Nukus	B-LOC	Defect	
Sentence 1878	shahridagi	E-LOC	in the city	
Sentence 1878	Nukus	B-ORG	Defect	
Sentence 1878	davlat	I-ORG	state	
Sentence 1878	universiteti	E-ORG	university	
Sentence 1878	o'quv	O	study	
Sentence 1878	yili	O	year	
Sentence 1878	boshlandi	O	started	
Sentence 1879	Surxandaryo	B-LOC	Surkhandarya	
Sentence 1879	viloyatida	E-LOC	in the region	
Sentence 1879	joylashgan	O	is located	
Sentence 1879	Termiz	B-LOC	We sweat	
Sentence 1879	shahridagi	E-LOC	in the city	
Sentence 1879	Termiz	B-ORG	We sweat	
Sentence 1879	davlat	I-ORG	state	
Sentence 1879	universiteti	E-ORG	university	
Sentence 1879	ilmiy	O	scientific	
Sentence 1879	ishlari	O	works	
Sentence 1879	uchun	O	for	
Sentence 1879	grant	O	grant	
Sentence 1879	oldi	O	took	
Sentence 1880	Oliy	B-ORG	High	
Sentence 1880	ta'lim	I-ORG	education	
Sentence 1880	fan	I-ORG	science	
Sentence 1880	va	I-ORG	and	
Sentence 1880	innovatsiyalar	I-ORG	innovations	
Sentence 1880	vazirligi	E-ORG	ministry	
Sentence 1880	ilmiy	O	scientific	
Sentence 1880	tanlovlar	O	choices	
Sentence 1880	e'lon	O	announcement	
Sentence 1880	qildi	O	did	
Sentence 1881	Sog'liqni	B-ORG	Health	
Sentence 1881	saqlash	I-ORG	storage	
Sentence 1881	vazirligi	E-ORG	ministry	
Sentence 1881	tibbiy	O	medical	
Sentence 1881	kadrlarni	O	personnel	
Sentence 1881	tayyorlamoqda	O	is preparing	
Sentence 1882	Toshkent	S-LOC	Tashkent	
Sentence 1882	Tibbiyot	B-ORG	Medicine	
Sentence 1882	akademiyasi	E-ORG	academy	
Sentence 1882	yangi	O	new	
Sentence 1882	darsliklarni	O	textbooks	
Sentence 1882	nashr	O	publication	
Sentence 1882	qildi	O	did	
Sentence 1883	O'zbekiston	B-ORG	Uzbekistan	
Sentence 1883	milliy	I-ORG	national	
Sentence 1883	universiteti	E-ORG	university	
Sentence 1883	musiqa	O	music	
Sentence 1883	kechasini	O	the night	
Sentence 1883	tashkil	O	organize	
Sentence 1883	etdi	O	did	
Sentence 1884	O'zbekiston	B-ORG	Uzbekistan	
Sentence 1884	milliy	I-ORG	national	
Sentence 1884	universiteti	E-ORG	university	
Sentence 1884	til	O	language	
Sentence 1884	olimpiadasini	O	Olympiad	
Sentence 1884	o'tkazdi	O	spent	
Sentence 1885	Andjon	B-LOC	Andjon	
Sentence 1885	viloyatida	E-LOC	in the region	
Sentence 1885	joylashgan	O	is located	
Sentence 1885	Andjon	B-LOC	Andjon	
Sentence 1885	shahridagi	E-LOC	in the city	
Sentence 1885	Andijon	B-ORG	Andijan	
Sentence 1885	davlat	I-ORG	state	
Sentence 1885	universiteti	E-ORG	university	
Sentence 1885	yangi	O	new	
Sentence 1885	ilmiy	O	scientific	
Sentence 1885	markazni	O	center	
Sentence 1885	ochdi	O	opened	
Sentence 1886	Namangan	B-LOC	Namangan	
Sentence 1886	viloyatida	E-LOC	in the region	
Sentence 1886	joylashgan	O	is located	
Sentence 1886	Namangan	B-LOC	Namangan	
Sentence 1886	shahridagi	E-LOC	in the city	
Sentence 1886	Namangan	B-ORG	Namangan	
Sentence 1886	davlat	I-ORG	state	
Sentence 1886	universiteti	E-ORG	university	
Sentence 1886	bitiruv	O	graduation	
Sentence 1886	marosimini	O	ceremony	
Sentence 1886	o'tkazdi	O	spent	
Sentence 1887	Toshkent	S-LOC	Tashkent	
Sentence 1887	Tibbiyot	B-ORG	Medicine	
Sentence 1887	akademiyasi	E-ORG	academy	
Sentence 1887	xalqaro	O	international	
Sentence 1887	grant	O	grant	
Sentence 1887	yutdi	O	won	
Sentence 1888	Farg'ona	B-LOC	Fergana	
Sentence 1888	viloyatida	E-LOC	in the region	
Sentence 1888	joylashgan	O	is located	
Sentence 1888	Farg'ona	B-LOC	Fergana	
Sentence 1888	shahridagi	E-LOC	in the city	
Sentence 1888	Farg'ona	B-ORG	Fergana	
Sentence 1888	davlat	I-ORG	state	
Sentence 1888	universiteti	E-ORG	university	
Sentence 1888	texnologik	O	technological	
Sentence 1888	loyihalarni	O	projects	
Sentence 1888	taqdim	O	present	
Sentence 1888	etdi	O	did	
Sentence 1889	Samarqand	B-LOC	Samarkand	
Sentence 1889	viloyatida	E-LOC	in the region	
Sentence 1889	joylashgan	O	is located	
Sentence 1889	Samarqand	B-LOC	Samarkand	
Sentence 1889	shahridagi	E-LOC	in the city	
Sentence 1889	Samarqand	B-ORG	Samarkand	
Sentence 1889	davlat	I-ORG	state	
Sentence 1889	universiteti	E-ORG	university	
Sentence 1889	talabalar	O	students	
Sentence 1889	almashinuvini	O	exchange	
Sentence 1889	yo'lga	O	to the road	
Sentence 1889	qo'ydi	O	put	
Sentence 1890	Xorazm	B-LOC	Khorezm	
Sentence 1890	viloyatida	E-LOC	in the region	
Sentence 1890	joylashgan	O	is located	
Sentence 1890	Urganch	B-LOC	Urganch	
Sentence 1890	shahridagi	E-LOC	in the city	
Sentence 1890	Urganch	B-ORG	Urganch	
Sentence 1890	davlat	I-ORG	state	
Sentence 1890	universiteti	E-ORG	university	
Sentence 1890	ilmiy	O	scientific	
Sentence 1890	jurnallarini	O	magazines	
Sentence 1890	chop	O	print	
Sentence 1890	etdi	O	did	
Sentence 1891	Xorazm	B-LOC	Khorezm	
Sentence 1891	viloyatida	E-LOC	in the region	
Sentence 1891	joylashgan	O	is located	
Sentence 1891	Urganch	B-LOC	Urganch	
Sentence 1891	shahridagi	E-LOC	in the city	
Sentence 1891	Urganch	B-ORG	Urganch	
Sentence 1891	davlat	I-ORG	state	
Sentence 1891	universiteti	E-ORG	university	
Sentence 1891	ilmiy	O	scientific	
Sentence 1891	ishlarini	O	their work	
Sentence 1891	taqdim	O	present	
Sentence 1891	etdi	O	did	
Sentence 1892	Jizzax	B-ORG	Jizzakh	
Sentence 1892	davlat	I-ORG	state	
Sentence 1892	universiteti	E-ORG	university	
Sentence 1892	o'quv	O	study	
Sentence 1892	dasturlarini	O	programs	
Sentence 1892	yangiladi	O	updated	
Sentence 1893	Nukus	B-ORG	Defect	
Sentence 1893	davlat	I-ORG	state	
Sentence 1893	universiteti	E-ORG	university	
Sentence 1893	yangi	O	new	
Sentence 1893	binoni	O	building	
Sentence 1893	ishga	O	to work	
Sentence 1893	tushirdi	O	dropped	
Sentence 1894	Termiz	B-ORG	We sweat	
Sentence 1894	davlat	I-ORG	state	
Sentence 1894	universiteti	E-ORG	university	
Sentence 1894	xalqaro	O	international	
Sentence 1894	ilmiy	O	scientific	
Sentence 1894	anjuman	O	convention	
Sentence 1894	o'tkazdi	O	spent	
Sentence 1895	Oliy	B-ORG	High	
Sentence 1895	ta'lim	I-ORG	education	
Sentence 1895	fan	I-ORG	science	
Sentence 1895	va	I-ORG	and	
Sentence 1895	innovatsiyalar	I-ORG	innovations	
Sentence 1895	vazirligi	E-ORG	ministry	
Sentence 1895	o'qituvchilar	O	teachers	
Sentence 1895	malakasini	O	qualification	
Sentence 1895	oshirmoqda	O	is increasing	
Sentence 1896	Sog'liqni	B-ORG	Health	
Sentence 1896	saqlash	I-ORG	storage	
Sentence 1896	vazirligi	E-ORG	ministry	
Sentence 1896	tibbiyot	O	medicine	
Sentence 1896	sohasida	O	in the field	
Sentence 1896	islohotlar	O	reforms	
Sentence 1896	o'tkazmoqda	O	is conducting	
Sentence 1897	Toshkent	S-LOC	Tashkent	
Sentence 1897	Tibbiyot	B-ORG	Medicine	
Sentence 1897	akademiyasi	E-ORG	academy	
Sentence 1897	yangi	O	new	
Sentence 1897	ilmiy	O	scientific	
Sentence 1897	laboratoriya	O	laboratory	
Sentence 1897	ochdi	O	opened	
Sentence 1898	Toshkent	B-ORG	Tashkent	
Sentence 1898	axborot	I-ORG	information	
Sentence 1898	texnologiyalari	I-ORG	technologies	
Sentence 1898	universiteti	E-ORG	university	
Sentence 1898	xalqaro	O	international	
Sentence 1898	til	O	language	
Sentence 1898	konferensiyasini	O	conference	
Sentence 1898	o'tkazdi	O	spent	
Sentence 1899	Samarqand	B-ORG	Samarkand	
Sentence 1899	davlat	I-ORG	state	
Sentence 1899	universiteti	E-ORG	university	
Sentence 1899	til	O	language	
Sentence 1899	kurslarini	O	courses	
Sentence 1899	kengaytirdi	O	expanded	
Sentence 1900	Andijon	B-ORG	Andijan	
Sentence 1900	davlat	I-ORG	state	
Sentence 1900	universiteti	E-ORG	university	
Sentence 1900	ilmiy	O	scientific	
Sentence 1900	maqolalarini	O	articles	
Sentence 1900	chop	O	print	
Sentence 1900	etdi	O	did	
Sentence 1901	Namangan	B-ORG	Namangan	
Sentence 1901	davlat	I-ORG	state	
Sentence 1901	universiteti	E-ORG	university	
Sentence 1901	yangi	O	new	
Sentence 1901	o'quv	O	study	
Sentence 1901	dasturlarini	O	programs	
Sentence 1901	e'lon	O	announcement	
Sentence 1901	qildi	O	did	
Sentence 1902	Buxoro	B-ORG	Bukhara	
Sentence 1902	davlat	I-ORG	state	
Sentence 1902	universiteti	E-ORG	university	
Sentence 1902	ilmiy	O	scientific	
Sentence 1902	yutuqlarini	O	achievements	
Sentence 1902	namoyish	O	demonstration	
Sentence 1902	qildi	O	did	
Sentence 1903	Samarqand	B-ORG	Samarkand	
Sentence 1903	davlat	I-ORG	state	
Sentence 1903	universiteti	E-ORG	university	
Sentence 1903	yangi	O	new	
Sentence 1903	o'quv	O	study	
Sentence 1903	binosini	O	the building	
Sentence 1903	ishga	O	to work	
Sentence 1903	tushirdi	O	dropped	
Sentence 1904	Toshkent	B-ORG	Tashkent	
Sentence 1904	axborot	I-ORG	information	
Sentence 1904	texnologiyalari	I-ORG	technologies	
Sentence 1904	universiteti	E-ORG	university	
Sentence 1904	IT	O	IT	
Sentence 1904	festivalini	O	festival	
Sentence 1904	tashkil	O	organize	
Sentence 1904	etdi	O	did	
Sentence 1905	O'zbekiston	B-ORG	Uzbekistan	
Sentence 1905	milliy	I-ORG	national	
Sentence 1905	universiteti	E-ORG	university	
Sentence 1905	xalqaro	O	international	
Sentence 1905	konferensiyada	O	at the conference	
Sentence 1905	qatnashdi	O	attended	
Sentence 1906	Andijon	B-ORG	Andijan	
Sentence 1906	davlat	I-ORG	state	
Sentence 1906	universiteti	E-ORG	university	
Sentence 1906	ilmiy	O	scientific	
Sentence 1906	tadbir	O	event	
Sentence 1906	o'tkazdi	O	spent	
Sentence 1907	Namangan	B-ORG	Namangan	
Sentence 1907	davlat	I-ORG	state	
Sentence 1907	universiteti	E-ORG	university	
Sentence 1907	talabalari	O	students	
Sentence 1907	uchun	O	for	
Sentence 1907	seminar	O	seminar	
Sentence 1907	o'tkazdi	O	spent	
Sentence 1908	Buxoro	B-ORG	Bukhara	
Sentence 1908	davlat	I-ORG	state	
Sentence 1908	universiteti	E-ORG	university	
Sentence 1908	yangi	O	new	
Sentence 1908	darsliklar	O	textbooks	
Sentence 1908	nashr	O	publication	
Sentence 1908	qildi	O	did	
Sentence 1909	Farg'ona	B-ORG	Fergana	
Sentence 1909	davlat	I-ORG	state	
Sentence 1909	universiteti	E-ORG	university	
Sentence 1909	texnologik	O	technological	
Sentence 1909	ishlanmalarni	O	developments	
Sentence 1909	namoyish	O	demonstration	
Sentence 1909	qildi	O	did	
Sentence 1910	Nukus	B-ORG	Defect	
Sentence 1910	davlat	I-ORG	state	
Sentence 1910	universiteti	E-ORG	university	
Sentence 1910	ilmiy	O	scientific	
Sentence 1910	konferensiya	O	conference	
Sentence 1910	tashkil	O	organize	
Sentence 1910	etdi	O	did	
Sentence 1911	Nukus	B-ORG	Defect	
Sentence 1911	davlat	I-ORG	state	
Sentence 1911	universiteti	E-ORG	university	
Sentence 1911	yangi	O	new	
Sentence 1911	laboratoriyalarni	O	laboratories	
Sentence 1911	ishga	O	to work	
Sentence 1911	tushirdi	O	dropped	
Sentence 1912	Urganch	B-ORG	Urganch	
Sentence 1912	davlat	I-ORG	state	
Sentence 1912	universiteti	E-ORG	university	
Sentence 1912	xalqaro	O	international	
Sentence 1912	grant	O	grant	
Sentence 1912	yutdi	O	won	
Sentence 1913	Jizzax	B-ORG	Jizzakh	
Sentence 1913	davlat	I-ORG	state	
Sentence 1913	universiteti	E-ORG	university	
Sentence 1913	pedagogik	O	pedagogical	
Sentence 1913	seminar	O	seminar	
Sentence 1913	o'tkazdi	O	spent	
Sentence 1914	Nukus	B-ORG	Defect	
Sentence 1914	davlat	I-ORG	state	
Sentence 1914	universiteti	E-ORG	university	
Sentence 1914	ilmiy	O	scientific	
Sentence 1914	maqolalarini	O	articles	
Sentence 1914	chop	O	print	
Sentence 1914	etdi	O	did	
Sentence 1915	Termiz	B-ORG	We sweat	
Sentence 1915	davlat	I-ORG	state	
Sentence 1915	universiteti	E-ORG	university	
Sentence 1915	yangi	O	new	
Sentence 1915	fakultet	O	Faculty	
Sentence 1915	ochdi	O	opened	
Sentence 1916	Toshkent	S-LOC	Tashkent	
Sentence 1916	Moliya	B-ORG	Finance	
Sentence 1916	instituti	E-ORG	institute	
Sentence 1916	moliyaviy	O	financial	
Sentence 1916	tadbir	O	event	
Sentence 1916	o'tkazdi	O	spent	
Sentence 1917	Oliy	B-ORG	High	
Sentence 1917	ta'lim	I-ORG	education	
Sentence 1917	fan	I-ORG	science	
Sentence 1917	va	I-ORG	and	
Sentence 1917	innovatsiyalar	I-ORG	innovations	
Sentence 1917	vazirligi	E-ORG	ministry	
Sentence 1917	yangi	O	new	
Sentence 1917	o'quv	O	study	
Sentence 1917	yilini	O	the year	
Sentence 1917	boshladi	O	started	
Sentence 1918	Samarqand	B-ORG	Samarkand	
Sentence 1918	davlat	I-ORG	state	
Sentence 1918	universiteti	E-ORG	university	
Sentence 1918	tibbiy	O	medical	
Sentence 1918	ko'rgazma	O	exhibition	
Sentence 1918	o'tkazdi	O	spent	
Sentence 1919	Toshkent	B-ORG	Tashkent	
Sentence 1919	axborot	I-ORG	information	
Sentence 1919	texnologiyalari	I-ORG	technologies	
Sentence 1919	universiteti	E-ORG	university	
Sentence 1919	til	O	language	
Sentence 1919	festivali	O	festival	
Sentence 1919	o'tkazdi	O	spent	
Sentence 1920	Toshkent	B-ORG	Tashkent	
Sentence 1920	axborot	I-ORG	information	
Sentence 1920	texnologiyalari	I-ORG	technologies	
Sentence 1920	universiteti	E-ORG	university	
Sentence 1920	qurilish	O	construction	
Sentence 1920	yarmarkasini	O	the fair	
Sentence 1920	tashkil	O	organize	
Sentence 1920	etdi	O	did	
Sentence 1921	Namangan	B-ORG	Namangan	
Sentence 1921	davlat	I-ORG	state	
Sentence 1921	universiteti	E-ORG	university	
Sentence 1921	ilmiy	O	scientific	
Sentence 1921	yutuqlarini	O	achievements	
Sentence 1921	namoyish	O	demonstration	
Sentence 1921	qildi	O	did	
Sentence 1922	Buxoro	B-ORG	Bukhara	
Sentence 1922	davlat	I-ORG	state	
Sentence 1922	universiteti	E-ORG	university	
Sentence 1922	professorlari	S-PER	professors	
Sentence 1922	xalqaro	O	international	
Sentence 1922	anjumanda	O	at the convention	
Sentence 1922	qatnashdi	O	attended	
Sentence 1923	Farg'ona	B-ORG	Fergana	
Sentence 1923	davlat	I-ORG	state	
Sentence 1923	universiteti	E-ORG	university	
Sentence 1923	yangi	O	new	
Sentence 1923	grantlar	O	grants	
Sentence 1923	yutib	O	win	
Sentence 1923	oldi	O	took	
Sentence 1924	Nukus	B-ORG	Defect	
Sentence 1924	davlat	I-ORG	state	
Sentence 1924	universiteti	E-ORG	university	
Sentence 1924	iqtisodiy	O	economic	
Sentence 1924	forum	O	forum	
Sentence 1924	o'tkazdi	O	spent	
Sentence 1925	Termiz	B-ORG	We sweat	
Sentence 1925	davlat	I-ORG	state	
Sentence 1925	universiteti	E-ORG	university	
Sentence 1925	talabalariga	O	to students	
Sentence 1925	stipendiyalar	O	scholarships	
Sentence 1925	topshirildi	O	submitted	
Sentence 1926	Urganch	B-ORG	Urganch	
Sentence 1926	davlat	I-ORG	state	
Sentence 1926	universiteti	E-ORG	university	
Sentence 1926	ilmiy	O	scientific	
Sentence 1926	seminar	O	seminar	
Sentence 1926	o'tkazdi	O	spent	
Sentence 1927	Jizzax	B-ORG	Jizzakh	
Sentence 1927	davlat	I-ORG	state	
Sentence 1927	universiteti	E-ORG	university	
Sentence 1927	texnologik	O	technological	
Sentence 1927	konferensiya	O	conference	
Sentence 1927	tashkil	O	organize	
Sentence 1927	etdi	O	did	
Sentence 1928	Nukus	B-ORG	Defect	
Sentence 1928	davlat	I-ORG	state	
Sentence 1928	universiteti	E-ORG	university	
Sentence 1928	o'quv	O	study	
Sentence 1928	dasturlarini	O	programs	
Sentence 1928	yangiladi	O	updated	
Sentence 1929	Termiz	B-ORG	We sweat	
Sentence 1929	davlat	I-ORG	state	
Sentence 1929	universiteti	E-ORG	university	
Sentence 1929	bitiruv	O	graduation	
Sentence 1929	marosimini	O	ceremony	
Sentence 1929	o'tkazdi	O	spent	
Sentence 1930	Oliy	B-ORG	High	
Sentence 1930	ta'lim	I-ORG	education	
Sentence 1930	fan	I-ORG	science	
Sentence 1930	va	I-ORG	and	
Sentence 1930	innovatsiyalar	I-ORG	innovations	
Sentence 1930	vazirligi	E-ORG	ministry	
Sentence 1930	ilmiy	O	scientific	
Sentence 1930	grantlar	O	grants	
Sentence 1930	tanlovini	O	choice	
Sentence 1930	e'lon	O	announcement	
Sentence 1930	qildi	O	did	
Sentence 1931	Sog'liqni	B-ORG	Health	
Sentence 1931	saqlash	I-ORG	storage	
Sentence 1931	vazirligi	E-ORG	ministry	
Sentence 1931	tibbiyot	O	medicine	
Sentence 1931	universitetlari	O	universities	
Sentence 1931	bilan	O	with	
Sentence 1931	hamkorlik	O	cooperation	
Sentence 1931	shartnomalarini	O	contracts	
Sentence 1931	imzoladi	O	signed	
Sentence 1932	Toshkent	S-LOC	Tashkent	
Sentence 1932	Tibbiyot	B-ORG	Medicine	
Sentence 1932	akademiyasi	E-ORG	academy	
Sentence 1932	tibbiy	O	medical	
Sentence 1932	konferensiya	O	conference	
Sentence 1932	o'tkazdi	O	spent	
Sentence 1933	O'zbekiston	B-ORG	Uzbekistan	
Sentence 1933	milliy	I-ORG	national	
Sentence 1933	universiteti	E-ORG	university	
Sentence 1933	musiqa	O	music	
Sentence 1933	tanlovini	O	choice	
Sentence 1933	tashkil	O	organize	
Sentence 1933	etdi	O	did	
Sentence 1934	Samarqand	B-ORG	Samarkand	
Sentence 1934	davlat	I-ORG	state	
Sentence 1934	universiteti	E-ORG	university	
Sentence 1934	xalqaro	O	international	
Sentence 1934	til	O	language	
Sentence 1934	seminari	O	seminar	
Sentence 1934	o'tkazdi	O	spent	
Sentence 1935	Andijon	B-ORG	Andijan	
Sentence 1935	davlat	I-ORG	state	
Sentence 1935	universiteti	E-ORG	university	
Sentence 1935	ilmiy	O	scientific	
Sentence 1935	yutuqlarini	O	achievements	
Sentence 1935	namoyish	O	demonstration	
Sentence 1935	qildi	O	did	
Sentence 1936	Namangan	B-ORG	Namangan	
Sentence 1936	davlat	I-ORG	state	
Sentence 1936	universiteti	E-ORG	university	
Sentence 1936	talabalari	O	students	
Sentence 1936	xalqaro	O	international	
Sentence 1936	almashinuvda	O	in exchange	
Sentence 1936	qatnashdi	O	attended	
Sentence 1937	Buxoro	B-ORG	Bukhara	
Sentence 1937	davlat	I-ORG	state	
Sentence 1937	universiteti	E-ORG	university	
Sentence 1937	tibbiy	O	medical	
Sentence 1937	uskunalarni	O	equipment	
Sentence 1937	yangiladi	O	updated	
Sentence 1938	Farg'ona	B-ORG	Fergana	
Sentence 1938	davlat	I-ORG	state	
Sentence 1938	universiteti	E-ORG	university	
Sentence 1938	yangi	O	new	
Sentence 1938	texnologiyalarni	O	technologies	
Sentence 1938	joriy	O	current	
Sentence 1938	qildi	O	did	
Sentence 1939	Urganch	B-ORG	Urganch	
Sentence 1939	davlat	I-ORG	state	
Sentence 1939	universiteti	E-ORG	university	
Sentence 1939	ilmiy	O	scientific	
Sentence 1939	jurnallarni	O	magazines	
Sentence 1939	chop	O	print	
Sentence 1939	etdi	O	did	
Sentence 1940	Samarqand	B-ORG	Samarkand	
Sentence 1940	davlat	I-ORG	state	
Sentence 1940	universiteti	E-ORG	university	
Sentence 1940	ilmiy	O	scientific	
Sentence 1940	anjuman	O	convention	
Sentence 1940	o'tkazdi	O	spent	
Sentence 1941	Termiz	B-ORG	We sweat	
Sentence 1941	davlat	I-ORG	state	
Sentence 1941	universiteti	E-ORG	university	
Sentence 1941	yangi	O	new	
Sentence 1941	o'quv	O	study	
Sentence 1941	yilini	O	the year	
Sentence 1941	boshladi	O	started	
Sentence 1942	Jizzax	B-ORG	Jizzakh	
Sentence 1942	davlat	I-ORG	state	
Sentence 1942	universiteti	E-ORG	university	
Sentence 1942	pedagogik	O	pedagogical	
Sentence 1942	kadrlarni	O	personnel	
Sentence 1942	tayyorlamoqda	O	is preparing	
Sentence 1943	Nukus	B-ORG	Defect	
Sentence 1943	davlat	I-ORG	state	
Sentence 1943	universiteti	E-ORG	university	
Sentence 1943	talabalari	O	students	
Sentence 1943	uchun	O	for	
Sentence 1943	seminar	O	seminar	
Sentence 1943	o'tkazdi	O	spent	
Sentence 1944	Termiz	B-ORG	We sweat	
Sentence 1944	davlat	I-ORG	state	
Sentence 1944	universiteti	E-ORG	university	
Sentence 1944	ilmiy	O	scientific	
Sentence 1944	ishlari	O	works	
Sentence 1944	uchun	O	for	
Sentence 1944	grant	O	grant	
Sentence 1944	oldi	O	took	
Sentence 1945	Toshkent	S-LOC	Tashkent	
Sentence 1945	Moliya	B-ORG	Finance	
Sentence 1945	instituti	E-ORG	institute	
Sentence 1945	moliyaviy	O	financial	
Sentence 1945	konferensiya	O	conference	
Sentence 1945	o'tkazdi	O	spent	
Sentence 1946	Oliy	B-ORG	High	
Sentence 1946	ta'lim	I-ORG	education	
Sentence 1946	fan	I-ORG	science	
Sentence 1946	va	I-ORG	and	
Sentence 1946	innovatsiyalar	I-ORG	innovations	
Sentence 1946	vazirligi	E-ORG	ministry	
Sentence 1946	o'quv	O	study	
Sentence 1946	dasturlarini	O	programs	
Sentence 1946	yangiladi	O	updated	
Sentence 1947	Samarqand	B-ORG	Samarkand	
Sentence 1947	davlat	I-ORG	state	
Sentence 1947	universiteti	E-ORG	university	
Sentence 1947	tibbiy	O	medical	
Sentence 1947	seminar	O	seminar	
Sentence 1947	o'tkazdi	O	spent	
Sentence 1948	Toshkent	B-ORG	Tashkent	
Sentence 1948	axborot	I-ORG	information	
Sentence 1948	texnologiyalari	I-ORG	technologies	
Sentence 1948	universiteti	E-ORG	university	
Sentence 1948	til	O	language	
Sentence 1948	olimpiadasini	O	Olympiad	
Sentence 1948	o'tkazdi	O	spent	
Sentence 1949	Toshkent	B-ORG	Tashkent	
Sentence 1949	axborot	I-ORG	information	
Sentence 1949	texnologiyalari	I-ORG	technologies	
Sentence 1949	universiteti	E-ORG	university	
Sentence 1949	qurilish	O	construction	
